,0
3042,0
3043,1
3044,0
3045,1
3046,1
3047,1
3048,0
3049,1
3050,0
3051,1
3052,1
3053,0
3054,0
3055,0
3056,1
3057,0
3058,0
3059,0
3060,0
3061,1
3063,1
3064,0
3065,1
3066,0
3067,0
3068,1
3069,1
3070,1
3071,1
3072,0
3073,1
3075,1
3076,0
3077,0
3078,1
3079,0
3080,0
3081,0
3082,0
3083,1
3084,0
3085,1
3086,0
3087,1
3088,1
3089,1
3090,0
3091,1
3092,1
3093,1
3094,0
3095,1
3097,0
3098,1
3099,0
3100,1
3101,0
3102,1
3103,0
3104,0
3105,1
3106,1
3107,1
3108,1
3109,1
3110,1
3111,0
3112,1
3113,1
3114,0
3115,0
3116,0
3117,1
3118,1
3119,1
3120,0
3121,0
3122,0
3123,0
3124,0
3125,1
3126,0
3127,1
3128,1
3129,1
3130,0
3131,1
3132,1
3133,0
3134,1
3135,1
3136,1
3137,0
3138,0
3139,0
3140,0
3141,0
3142,1
3143,0
3144,1
3145,0
3146,1
3147,1
3148,1
3149,0
3150,1
3151,1
3152,1
3153,0
3154,0
3155,1
3157,0
3158,1
3159,1
3160,0
3161,0
3162,0
3164,0
3165,1
3166,0
3167,1
3168,1
3169,0
3170,1
3171,1
3172,1
3173,1
3174,1
3176,0
3178,1
3179,1
3180,0
3181,1
3182,0
3183,1
3184,0
3185,1
3186,1
3187,1
3188,1
3189,0
3190,0
3191,1
3192,0
3193,0
3194,1
3195,1
3196,1
3197,0
3198,1
3199,1
3200,1
3201,0
3202,0
3203,0
3204,1
3205,1
3206,1
3207,1
3208,1
3209,1
3210,1
3211,1
3212,1
3213,1
3214,0
3215,1
3216,1
3217,1
3218,1
3219,0
3220,1
3221,1
3222,1
3223,1
3224,1
3225,1
3226,0
3227,0
3228,1
3229,0
3230,0
3231,0
3232,0
3233,1
3234,1
3235,0
3236,0
3237,1
3238,1
3239,1
3240,1
3241,0
3242,1
3243,1
3244,0
3245,0
3246,0
3247,1
3248,0
3249,1
3250,0
3251,0
3252,0
3253,1
3254,1
3255,1
3256,0
3257,1
3258,1
3259,1
3260,1
3261,1
3262,1
3263,0
3264,0
3265,0
3266,1
3267,1
3268,1
3269,1
3270,0
3271,1
3272,0
3273,0
3274,1
3275,0
3276,0
3277,1
3278,1
3279,0
3280,0
3281,1
3282,1
3283,0
3284,0
3285,1
3286,1
3287,0
3288,1
3289,1
3290,1
3291,0
3293,1
3294,1
3295,1
3296,1
3297,0
3298,0
3299,0
3300,1
3301,1
3302,1
3303,0
3304,0
3305,1
3306,0
3307,1
3308,1
3309,0
3310,1
3311,0
3312,1
3313,1
3314,0
3315,1
3316,1
3317,1
3318,1
3319,0
3320,0
3321,1
3322,1
3323,1
3324,1
3325,1
3326,0
3327,0
3328,1
3329,1
3330,1
3331,1
3333,0
3334,0
3335,0
3336,1
3337,0
3338,0
3339,0
3340,0
3341,1
3342,1
3343,0
3345,1
3346,1
3347,1
3348,1
3349,1
3351,1
3352,1
3353,1
3354,1
3355,1
3356,0
3357,0
3358,1
3359,1
3360,1
3361,0
3362,1
3363,1
3364,0
3365,1
3366,1
3367,1
3368,1
3369,1
3370,1
3371,0
3372,0
3373,1
3374,0
3375,1
3376,0
3377,1
3378,1
3379,1
3380,1
3381,1
3382,0
3383,0
3384,0
3385,0
3386,1
3387,0
3388,0
3389,0
3390,1
3391,1
3392,1
3393,1
3394,1
3395,0
3396,1
3397,1
3398,0
3399,1
3401,1
3402,1
3403,1
3404,0
3405,1
3406,1
3407,1
3408,0
3409,0
3410,1
3411,0
3412,1
3413,1
3414,1
3415,0
3417,1
3418,1
3419,1
3420,1
3421,0
3423,0
3424,1
3425,1
3426,1
3427,1
3428,1
3429,1
3430,0
3431,0
3432,0
3433,0
3434,1
3435,1
3436,1
3437,0
3438,1
3439,1
3440,0
3441,0
3442,0
3443,1
3444,1
3445,1
3446,1
3447,1
3448,1
3449,1
3450,0
3451,0
3452,1
3453,0
3454,1
3455,1
3456,0
3457,1
3458,1
3459,1
3460,1
3461,0
3462,0
3463,1
3464,0
3465,0
3466,1
3467,1
3468,1
3469,1
3470,0
3471,0
3472,0
3473,1
3474,0
3475,1
3476,0
3477,1
3478,1
3479,0
3480,0
3481,1
3482,0
3483,1
3484,0
3485,0
3486,0
3487,1
3488,0
3489,0
3490,1
3491,0
3492,0
3493,1
3494,1
3495,0
3496,1
3497,1
3498,0
3499,1
3500,0
3502,0
3503,0
3504,0
3505,0
3506,1
3507,0
3508,0
3509,1
3510,1
3512,1
3513,0
3514,1
3515,0
3516,0
3517,1
3518,1
3519,1
3520,1
3521,1
3522,0
3523,1
3524,0
3525,0
3526,1
3527,0
3528,0
3529,0
3531,0
3532,0
3533,1
3534,0
3535,1
3536,0
3537,1
3538,1
3539,0
3540,1
3541,0
3542,0
3543,1
3544,1
3545,1
3546,1
3547,1
3548,1
3549,1
3550,1
3551,1
3552,1
3553,1
3554,1
3555,0
3556,1
3557,1
3558,1
3559,1
3560,1
3561,0
3562,1
3563,1
3564,0
3565,1
3566,0
3567,0
3568,0
3569,1
3570,1
3571,1
3572,1
3573,1
3574,0
3575,1
3577,1
3578,1
3579,0
3580,0
3581,1
3582,1
3583,1
3584,1
3585,0
3586,0
3587,0
3588,1
3589,0
3590,0
3591,1
3592,0
3593,1
3594,1
3595,1
3596,1
3597,0
3598,0
3599,1
3600,1
3601,0
3602,1
3603,1
3605,0
3606,0
3607,0
3608,1
3609,0
3610,0
3611,0
3612,1
3613,1
3614,1
3615,1
3616,1
3617,0
3618,0
3619,0
3620,1
3621,1
3622,1
3623,1
3624,0
3625,0
3626,1
3627,0
3628,1
3629,1
3630,1
3631,0
3632,0
3633,0
3634,1
3635,0
3636,1
3637,1
3638,1
3639,0
3640,1
3641,0
3642,1
3643,0
3644,1
3645,1
3646,1
3647,1
3648,1
3649,0
3650,1
3651,1
3652,1
3653,1
3654,1
3655,1
3656,1
3657,1
3658,0
3659,0
3660,1
3661,0
3662,1
3663,1
3664,1
3665,1
3666,1
3667,1
3668,0
3669,1
3670,1
3671,0
3672,1
3673,1
3674,1
3676,1
3677,0
3678,1
3679,1
3680,1
3681,1
3682,1
3683,1
3684,0
3685,0
3686,1
3687,1
3688,0
3689,1
3690,0
3691,0
3694,0
3695,1
3696,1
3697,1
3698,1
3699,0
3700,0
3701,0
3702,0
3703,1
3704,1
3705,1
3706,1
3707,0
3708,0
3709,1
3710,0
3711,0
3712,0
3713,1
3714,1
3715,1
3716,0
3717,0
3718,1
3719,1
3720,1
3721,1
3722,1
3723,1
3724,0
3725,1
3727,1
3728,0
3729,1
3730,1
3731,1
3732,1
3733,1
3734,0
3735,1
3736,0
3737,1
3738,1
3739,0
3740,1
3741,0
3742,1
3743,1
3744,0
3745,1
3746,1
3747,0
3748,0
3749,1
3750,1
3751,0
3752,0
3753,1
3754,1
3755,1
3756,1
3757,0
3758,0
3759,0
3760,1
3761,0
3762,1
3763,1
3764,0
3765,1
3766,0
3767,1
3768,1
3769,0
3770,0
3771,1
3772,1
3773,1
3774,1
3775,1
3776,1
3777,0
3778,0
3779,1
3780,0
3781,1
3782,0
3783,0
3785,0
3786,0
3787,1
3788,0
3789,0
3790,0
3791,0
3792,1
3793,1
3794,0
3795,0
3796,0
3797,0
3798,0
3799,1
3800,1
3801,0
3802,0
3803,0
3804,0
3806,0
3807,1
3808,1
3809,1
3811,1
3812,0
3813,1
3814,1
3815,1
3816,0
3817,0
3818,1
3819,1
3820,0
3821,1
3822,1
3823,1
3824,1
3825,0
3826,1
3827,0
3828,1
3829,0
3830,1
3831,0
3832,0
3833,0
3834,1
3835,1
3836,0
3837,0
3838,1
3839,1
3840,0
3841,1
3842,1
3843,0
3844,1
3845,0
3846,1
3847,0
3848,1
3849,1
3850,1
3851,0
3852,1
3853,1
3854,1
3855,0
3856,0
3857,0
3858,1
3859,1
3860,1
3861,0
3862,1
3863,1
3864,1
3865,0
3866,1
3867,1
3868,1
3869,0
3870,0
3871,0
3872,1
3873,1
3874,0
3875,0
3876,0
3877,0
3878,1
3879,1
3880,0
3881,1
3882,1
3883,0
3884,0
3885,0
3886,1
3887,0
3888,1
3889,1
3890,0
3891,0
3892,1
3893,1
3894,0
3895,1
3896,1
3897,0
3898,1
3899,1
3900,1
3901,1
3902,1
3903,0
3904,1
3905,0
3906,0
3907,1
3908,1
3909,0
3910,1
3911,0
3912,1
3913,1
3914,0
3915,1
3916,0
3917,0
3918,0
3919,1
3920,1
3921,1
3922,0
3923,0
3924,0
3925,1
3926,1
3927,0
3928,1
3929,0
3930,0
3931,1
3932,1
3933,0
3934,1
3935,0
3936,1
3937,1
3938,0
3939,0
3940,1
3941,1
3942,0
3943,1
3944,1
3945,1
3946,0
3947,0
3948,1
3949,1
3950,1
3951,1
3952,0
3953,0
3954,0
3955,1
3956,1
3957,0
3958,1
3959,1
3960,0
3961,0
3962,0
3963,0
3964,1
3965,1
3966,0
3967,0
3968,0
3969,1
3970,0
3971,1
3972,1
3973,1
3974,1
3975,1
3976,1
3977,0
3978,1
3979,0
3980,1
3981,1
3982,1
3983,1
3984,0
3985,1
3986,0
3987,1
3988,0
3989,1
3990,1
3991,0
3992,1
3993,0
3994,0
3995,1
3996,0
3997,1
3998,0
3999,0
4000,1
4001,1
4002,1
4003,0
4004,1
4005,1
4006,0
4007,1
4008,0
4009,1
4010,0
4011,1
4012,1
4013,1
4014,1
4015,0
4016,1
4017,0
4018,1
4019,1
4020,1
4021,1
4022,1
4023,1
4024,1
4025,1
4026,0
4027,0
4028,1
4029,1
4030,0
4031,0
4032,1
4033,0
4034,0
4035,0
4036,1
4037,1
4038,1
4039,0
4040,1
4041,1
4042,1
4043,0
4044,1
4045,1
4046,1
4047,1
4048,0
4049,0
4050,0
4051,1
4052,1
4053,1
4054,0
4055,1
4056,0
4058,1
4059,1
4060,0
4061,0
4062,1
4063,1
4064,0
4065,0
4066,1
4067,1
4068,0
4069,1
4070,0
4071,0
4072,0
4073,0
4074,1
4075,0
4076,1
4077,0
4078,0
4079,0
4080,0
4081,0
4082,1
4083,0
4084,1
4085,1
4086,1
4087,1
4088,0
4089,0
4090,1
4091,1
4092,1
4093,1
4094,0
4095,1
4096,1
4097,0
4098,1
4099,1
4100,1
4101,0
4102,0
4103,1
4104,0
4105,1
4106,0
4107,0
4108,0
4109,0
4110,1
4111,0
4112,1
4113,0
4114,0
4115,0
4116,0
4117,1
4118,1
4119,1
4120,0
4121,0
4122,1
4123,0
4124,0
4125,0
4126,0
4127,1
4128,1
4129,1
4130,1
4131,1
4132,1
4133,0
4134,1
4135,1
4136,0
4137,0
4138,1
4139,0
4140,1
4141,1
4142,0
4143,0
4144,0
4145,0
4146,0
4147,1
4148,1
4149,1
4150,1
4151,0
4152,1
4153,1
4154,1
4155,1
4157,1
4158,0
4159,0
4160,1
4161,1
4162,1
4163,0
4164,1
4165,0
4166,1
4168,0
4169,0
4170,1
4171,1
4172,1
4173,1
4174,1
4175,0
4176,0
4177,0
4178,0
4179,1
4181,0
4182,1
4183,0
4185,1
4186,1
4187,1
4188,0
4189,1
4190,1
4191,1
4192,1
4193,1
4194,0
4195,1
4196,1
4197,1
4198,1
4199,0
4200,0
4201,0
4203,0
4204,0
4205,0
4206,1
4207,1
4208,1
4209,1
4210,1
4211,0
4212,0
4213,0
4214,1
4215,0
4216,1
4217,1
4218,1
4219,1
4220,0
4221,0
4223,1
4224,0
4225,0
4226,0
4227,1
4228,0
4229,1
4230,0
4231,1
4232,0
4233,0
4234,1
4235,1
4236,1
4237,1
4238,1
4239,1
4240,0
4241,1
4242,1
4243,1
4244,0
4245,1
4246,1
4247,1
4248,1
4249,1
4250,1
4251,0
4252,1
4253,1
4254,0
4255,0
4256,0
4257,0
4258,1
4259,0
4260,0
4261,0
4262,1
4263,0
4264,1
4265,0
4266,0
4267,0
4268,1
4269,1
4270,1
4272,1
4273,0
4274,1
4275,0
4276,1
4277,1
4278,0
4279,0
4280,1
4281,1
4283,1
4284,0
4285,1
4286,0
4288,0
4289,0
4290,1
4291,1
4292,1
4293,1
4294,0
4295,1
4296,0
4297,0
4298,1
4299,1
4300,0
4301,1
4302,0
4303,0
4304,0
4305,1
4306,0
4307,0
4308,1
4309,1
4310,1
4311,1
4312,0
4313,0
4314,1
4315,1
4316,0
4317,1
4318,0
4319,0
4320,0
4321,1
4322,0
4323,1
4324,0
4325,1
4326,1
4327,0
4328,0
4329,0
4330,0
4331,1
4332,1
4333,1
4334,1
4335,1
4336,1
4337,1
4338,1
4339,1
4340,1
4342,1
4343,0
4344,1
4345,1
4346,0
4347,1
4348,0
4349,1
4350,1
4351,1
4352,1
4353,1
4354,1
4355,0
4356,1
4357,1
4358,1
4359,1
4360,0
4361,1
4362,0
4363,0
4364,0
4365,1
4366,1
4367,0
4368,0
4369,0
4370,0
4371,0
4372,0
4373,1
4374,1
4375,0
4376,1
4377,1
4378,1
4379,0
4380,1
4381,0
4382,0
4383,1
4384,0
4385,1
4386,0
4387,1
4388,1
4389,1
4390,1
4391,0
4392,0
4393,1
4394,0
4395,0
4396,1
4397,1
4398,1
4399,1
4400,1
4401,0
4402,0
4404,1
4406,0
4407,0
4408,1
4409,1
4410,1
4411,0
4412,1
4413,1
4414,0
4415,0
4416,0
4417,1
4419,1
4420,0
4421,0
4422,0
4423,0
4424,1
4425,1
4426,0
4427,0
4428,1
4429,1
4430,0
4431,1
4432,1
4433,1
4434,0
4435,0
4436,1
4438,1
4439,1
4440,1
4441,0
4442,0
4443,1
4444,1
4445,1
4446,0
4447,0
4448,0
4449,1
4451,1
4452,1
4453,1
4454,0
4455,0
4456,1
4457,1
4458,1
4459,0
4460,0
4461,0
4462,1
4463,1
4464,0
4465,0
4466,0
4467,0
4468,1
4469,1
4470,1
4471,0
4472,1
4473,1
4474,1
4475,0
4476,1
4477,1
4478,1
4479,1
4480,1
4481,0
4482,1
4483,1
4484,0
4485,1
4486,1
4487,1
4488,1
4489,1
4490,0
4491,1
4492,1
4493,1
4494,1
4495,1
4496,1
4497,1
4498,1
4500,1
4501,1
4502,1
4503,1
4504,1
4505,1
4506,1
4508,1
4509,1
4510,1
4512,1
4513,1
4514,1
4515,1
4517,1
4518,1
4519,1
4520,1
4521,0
4522,1
4523,1
4524,0
4525,1
4526,1
4527,1
4528,1
4530,1
4531,1
4532,1
4533,1
4534,1
4535,1
4536,1
4537,1
4538,1
4539,1
4540,1
4541,1
4542,1
4544,1
4545,1
4546,1
4547,1
4548,1
4549,1
4550,0
4551,1
4552,1
4553,1
4554,0
4555,1
4556,0
4557,1
4558,1
4559,1
4560,1
4561,1
4562,1
4563,1
4564,1
4565,1
4566,0
4567,1
4568,1
4569,1
4570,1
4571,1
4572,1
4573,1
4574,1
4575,1
4576,1
4577,1
4578,1
4579,1
4580,1
4581,1
4582,1
4583,0
4585,1
4586,1
4587,1
4588,1
4589,1
4590,1
4591,1
4592,1
4593,1
4594,1
4596,1
4597,1
4598,1
4599,1
4600,1
4601,1
4603,1
4604,1
4605,1
4606,1
4607,1
4608,1
4609,0
4610,1
4611,1
4612,1
4613,1
4614,0
4616,1
4618,1
4619,1
4620,1
4621,0
4622,1
4623,1
4624,1
4625,1
4626,1
4627,1
4628,1
4629,1
4630,1
4631,1
4632,1
4633,1
4634,1
4635,1
4636,1
4637,1
4638,1
4639,1
4640,1
4641,1
4642,0
4644,1
4645,1
4646,1
4647,0
4648,1
4649,1
4650,1
4651,1
4652,1
4653,1
4654,1
4655,1
4656,0
4657,0
4658,1
4659,1
4660,0
4661,1
4662,1
4663,0
4665,1
4666,1
4667,1
4668,1
4669,1
4670,1
4671,1
4672,1
4673,0
4674,0
4675,0
4676,1
4677,1
4678,1
4679,1
4680,1
4681,1
4682,1
4683,1
4684,0
4685,1
4686,1
4687,1
4688,1
4689,1
4690,1
4691,1
4692,1
4693,1
4694,1
4695,1
4696,1
4697,1
4698,1
4699,1
4700,1
4701,0
4702,1
4703,1
4704,0
4705,1
4706,1
4707,1
4708,0
4710,1
4711,1
4712,1
4713,1
4715,1
4716,1
4717,1
4718,0
4719,1
4720,1
4721,1
4722,1
4723,0
4724,1
4725,1
4726,1
4727,1
4728,1
4729,1
4730,1
4731,1
4732,1
4733,1
4734,1
4735,1
4736,1
4737,1
4739,1
4740,1
4741,1
4742,1
4743,1
4744,1
4747,0
4748,0
4749,1
4750,1
4751,1
4752,1
4753,1
4754,1
4755,1
4756,1
4757,1
4758,1
4759,1
4760,0
4761,1
4762,1
4763,1
4765,1
4766,1
4767,1
4768,1
4769,1
4770,1
4771,1
4772,1
4773,1
4774,1
4775,1
4776,0
4778,1
4779,1
4780,1
4781,1
4782,1
4783,1
4784,0
4785,1
4786,1
4787,1
4788,1
4789,1
4790,1
4791,1
4792,1
4793,1
4794,1
4795,1
4796,1
4797,1
4798,1
4799,1
4800,0
4801,0
4802,1
4803,1
4805,1
4806,1
4807,1
4808,1
4810,1
4811,1
4812,0
4813,1
4814,1
4815,1
4816,1
4817,1
4818,1
4819,1
4820,1
4821,0
4822,1
4823,0
4824,1
4825,0
4826,1
4827,1
4828,1
4830,1
4831,1
4832,1
4833,1
4834,1
4835,1
4836,0
4837,1
4838,1
4839,1
4840,1
4841,0
4842,1
4843,1
4844,1
4845,1
4847,1
4848,1
4849,1
4850,1
4851,1
4852,0
4853,0
4854,1
4855,1
4856,1
4857,1
4858,0
4859,1
4860,0
4862,1
4863,1
4864,0
4865,1
4866,1
4867,1
4868,0
4869,0
4870,1
4871,1
4872,1
4873,1
4874,1
4875,1
4876,1
4877,1
4878,1
4879,0
4880,1
4881,1
4882,1
4883,1
4884,1
4885,1
4886,0
4887,1
4888,1
4889,1
4890,1
4891,1
4892,1
4895,1
4896,1
4897,0
4898,1
4899,1
4900,1
4901,0
4902,1
4903,1
4904,1
4905,0
4906,1
4907,1
4908,1
4909,1
4910,1
4911,1
4912,1
4913,1
4914,1
4915,1
4916,1
4917,1
4918,1
4919,0
4920,1
4921,1
4922,1
4923,1
4925,0
4926,1
4927,1
4928,0
4929,1
4930,1
4931,1
4932,0
4933,1
4934,1
4935,0
4936,1
4937,1
4938,1
4939,1
4940,1
4941,0
4944,1
4945,1
4946,1
4947,0
4948,0
4950,0
4951,1
4952,0
4953,0
4954,1
4955,1
4956,1
4957,0
4958,1
4959,0
4960,1
4961,1
4962,1
4963,1
4964,1
4965,1
4966,1
4967,1
4968,1
4969,0
4970,0
4971,1
4972,1
4973,1
4974,1
4976,1
4977,1
4978,0
4979,1
4980,1
4981,0
4982,1
4983,1
4984,1
4985,1
4986,0
4987,1
4988,1
4989,1
4990,1
4991,1
4992,1
4993,1
4994,1
4995,1
4996,1
4997,1
4998,1
4999,0
5000,1
5001,1
5002,1
5003,1
5004,1
5005,1
5006,0
5007,1
5008,1
5009,1
5010,1
5011,1
5012,1
5013,1
5015,1
5017,1
5018,1
5019,1
5020,0
5021,0
5022,1
5023,1
5024,0
5025,1
5026,1
5027,1
5028,1
5029,1
5030,1
5031,0
5032,1
5033,0
5034,1
5035,1
5036,1
5037,1
5038,1
5039,1
5040,1
5041,1
5042,1
5043,0
5044,1
5045,1
5046,1
5047,0
5048,1
5049,1
5050,0
5051,1
5052,1
5053,1
5054,1
5055,0
5056,1
5057,1
5058,1
5059,1
5060,1
5061,0
5062,1
5063,1
5064,1
5065,1
5066,1
5067,1
5068,1
5069,1
5070,1
5071,1
5072,1
5073,1
5075,1
5076,1
5077,1
5078,1
5079,1
5080,1
5081,1
5082,1
5083,1
5084,1
5085,1
5086,1
5087,1
5088,1
5089,0
5090,1
5091,0
5092,1
5093,1
5095,1
5096,1
5097,1
5098,1
5099,1
5100,1
5101,1
5103,0
5104,1
5105,1
5106,1
5107,1
5108,1
5109,1
5110,1
5111,1
5112,1
5113,1
5114,1
5115,1
5116,1
5117,0
5118,1
5119,0
5120,1
5121,0
5122,1
5123,1
5124,1
5125,0
5126,0
5127,1
5128,1
5129,0
5130,1
5131,0
5132,1
5133,1
5134,1
5135,0
5137,1
5138,1
5139,1
5140,1
5142,1
5143,0
5144,1
5146,1
5147,1
5148,1
5149,1
5150,0
5151,1
5152,1
5153,1
5154,1
5155,0
5156,0
5157,1
5158,1
5159,1
5161,1
5162,1
5163,0
5164,1
5165,1
5166,1
5167,1
5168,1
5170,1
5171,1
5172,1
5173,1
5174,1
5175,1
5176,1
5177,1
5178,1
5179,1
5180,1
5181,1
5183,1
5184,1
5185,1
5186,0
5187,1
5188,0
5189,0
5190,0
5191,0
5192,1
5193,1
5194,0
5195,0
5196,0
5197,1
5198,1
5199,1
5200,1
5201,0
5203,1
5204,1
5205,0
5206,0
5207,0
5208,1
5209,1
5210,1
5211,1
5212,0
5213,1
5214,1
5215,1
5216,1
5217,1
5218,0
5219,1
5220,1
5221,1
5222,1
5223,1
5224,0
5225,1
5226,1
5227,0
5228,0
5229,0
5231,1
5232,1
5234,1
5235,0
5236,1
5238,0
5239,1
5240,0
5241,0
5242,1
5243,1
5244,1
5245,1
5246,1
5247,1
5248,1
5249,1
5250,1
5251,1
5252,0
5253,1
5254,1
5255,0
5256,1
5257,1
5258,1
5259,1
5260,1
5261,1
5262,1
5263,1
5264,1
5265,1
5266,1
5267,1
5268,1
5269,1
5270,1
5271,0
5272,1
5273,1
5274,1
5275,0
5276,1
5277,1
5279,1
5280,1
5281,1
5282,1
5284,1
5287,1
5288,0
5290,0
5291,0
5292,1
5293,1
5294,1
5295,1
5296,1
5297,1
5298,0
5299,1
5300,1
5301,1
5302,1
5303,1
5304,1
5305,1
5306,1
5307,0
5308,1
5309,1
5310,1
5311,1
5312,0
5313,1
5314,1
5315,1
5316,1
5317,0
5318,0
5319,1
5320,1
5321,1
5322,1
5323,1
5324,0
5325,1
5326,0
5327,1
5328,1
5329,1
5330,1
5331,1
5332,0
5333,1
5334,1
5335,1
5336,1
5337,1
5338,1
5339,1
5340,0
5341,1
5342,1
5343,1
5344,0
5345,0
5346,1
5347,0
5348,0
5349,1
5350,1
5351,0
5352,1
5353,1
5354,0
5355,1
5356,0
5357,0
5359,0
5360,0
5361,1
5362,1
5363,0
5364,1
5365,1
5366,1
5367,0
5368,1
5369,0
5370,0
5371,1
5372,0
5373,1
5374,1
5375,0
5376,0
5377,1
5378,0
5379,1
5380,1
5381,0
5382,1
5383,1
5384,0
5385,0
5386,0
5387,1
5388,1
5389,1
5390,1
5391,1
5392,0
5393,1
5394,1
5395,0
5396,0
5397,0
5398,1
5399,1
5400,0
5401,1
5402,1
5403,0
5404,1
5405,1
5406,1
5407,1
5408,1
5409,0
5410,1
5411,0
5412,0
5413,0
5414,1
5415,0
5416,1
5417,0
5418,1
5419,1
5420,1
5421,1
5422,1
5423,1
5424,1
5425,1
5426,0
5427,1
5428,1
5429,1
5430,0
5431,0
5432,1
5433,1
5434,1
5435,1
5436,1
5437,1
5438,1
5439,0
5440,0
5441,0
5442,1
5443,1
5444,1
5445,0
5446,0
5447,1
5448,0
5449,1
5450,1
5451,0
5452,0
5453,1
5454,0
5455,0
5457,1
5458,1
5459,0
5460,1
5461,0
5462,1
5463,1
5464,0
5465,1
5466,1
5467,1
5468,0
5469,1
5470,1
5471,1
5472,0
5473,0
5474,1
5475,0
5476,1
5477,0
5478,0
5479,1
5480,1
5481,1
5482,0
5483,1
5484,0
5485,1
5486,1
5487,1
5488,1
5489,1
5490,1
5491,0
5492,1
5493,1
5494,1
5495,1
5496,1
5497,1
5498,1
5499,1
5500,0
5501,1
5502,1
5503,1
5504,0
5505,1
5506,0
5507,0
5508,1
5509,1
5510,1
5511,1
5512,0
5513,1
5514,1
5515,1
5516,1
5517,1
5518,1
5519,1
5520,1
5521,0
5522,1
5523,1
5524,1
5525,1
5526,1
5527,1
5528,0
5529,0
5530,1
5531,1
5532,1
5533,0
5534,0
5535,0
5537,1
5538,0
5539,1
5540,1
5541,1
5543,1
5544,0
5545,1
5546,1
5547,0
5548,1
5549,1
5550,0
5551,1
5552,0
5553,0
5554,0
5555,1
5556,1
5557,1
5558,1
5559,0
5560,1
5561,1
5562,1
5563,1
5564,1
5565,1
5566,1
5567,1
5568,1
5569,1
5570,1
5571,1
5572,1
5573,1
5574,1
5575,0
5576,1
5577,0
5578,1
5579,1
5580,0
5581,1
5583,0
5584,1
5585,1
5586,1
5587,0
5588,0
5589,0
5590,0
5591,0
5592,1
5593,1
5594,1
5595,1
5596,0
5597,0
5598,1
5599,1
5600,1
5601,1
5602,0
5603,0
5604,1
5605,0
5606,1
5607,1
5608,1
5609,0
5610,1
5611,1
5612,1
5613,0
5614,1
5615,1
5616,1
5617,1
5618,1
5619,0
5620,0
5621,1
5622,0
5623,1
5624,0
5625,1
5626,1
5627,1
5628,1
5629,1
5630,1
5631,0
5632,1
5633,1
5634,1
5635,1
5636,1
5637,1
5638,1
5639,1
5640,1
5641,1
5642,0
5643,0
5644,1
5645,0
5646,1
5647,1
5648,1
5649,1
5650,1
5651,1
5652,1
5653,0
5654,1
5655,1
5656,1
5657,1
5658,1
5659,1
5660,1
5661,0
5662,1
5663,0
5664,1
5665,1
5666,1
5667,0
5668,0
5669,1
5670,1
5671,1
5672,1
5673,0
5674,1
5675,1
5676,1
5677,1
5678,0
5679,1
5680,0
5681,0
5682,1
5683,1
5684,1
5685,0
5686,1
5687,1
5688,1
5689,0
5690,1
5691,1
5692,1
5693,1
5694,0
5695,1
5696,1
5697,1
5698,1
5699,1
5700,1
5701,1
5702,1
5703,0
5704,1
5705,1
5706,0
5707,0
5708,0
5709,1
5710,1
5711,0
5712,1
5713,1
5714,1
5715,1
5716,1
5717,1
5718,1
5719,1
5720,0
5721,0
5722,1
5723,0
5724,1
5725,0
5726,1
5727,1
5728,1
5729,0
5730,1
5731,1
5732,0
5733,0
5734,1
5735,1
5736,0
5737,1
5738,1
5739,1
5740,1
5741,1
5742,1
5743,0
5744,1
5745,0
5746,0
5747,1
5748,1
5749,1
5750,0
5751,1
5752,1
5753,1
5754,0
5755,1
5756,1
5758,1
5759,1
5760,1
5761,0
5762,0
5763,1
5764,0
5765,1
5766,1
5767,1
5768,0
5769,1
5770,1
5771,1
5772,0
5773,1
5774,0
5775,1
5776,1
5777,1
5778,1
5779,1
5780,1
5781,0
5782,1
5783,0
5784,0
5785,1
5786,1
5787,0
5788,1
5789,0
5790,1
5791,1
5792,0
5793,1
5794,1
5795,1
5796,0
5797,1
5798,1
5799,1
5800,0
5801,1
5802,0
5803,0
5804,0
5805,0
5807,1
5808,1
5809,0
5810,0
5811,1
5812,1
5813,1
5814,1
5815,1
5816,1
5817,1
5818,1
5819,0
5820,1
5821,0
5822,0
5823,1
5824,0
5825,0
5826,1
5827,1
5828,1
5829,1
5830,1
5831,1
5833,1
5834,1
5835,0
5836,0
5837,1
5838,1
5839,1
5840,0
5841,1
5843,1
5844,1
5845,1
5846,1
5847,1
5848,1
5849,0
5850,1
5851,1
5852,1
5853,1
5854,0
5855,1
5856,1
5857,0
5858,1
5859,1
5860,1
5861,0
5862,1
5863,1
5864,0
5865,1
5866,1
5867,1
5868,0
5869,1
5870,1
5871,0
5872,0
5873,1
5874,1
5875,1
5876,1
5877,0
5878,1
5879,1
5880,0
5881,1
5882,1
5883,1
5884,0
5885,1
5886,0
5887,0
5888,0
5889,0
5890,1
5891,0
5892,0
5893,1
5894,1
5895,1
5896,1
5897,0
5898,0
5899,0
5900,0
5901,0
5902,1
5903,0
5904,1
5905,0
5906,1
5907,1
5908,1
5909,1
5910,1
5911,1
5912,0
5913,1
5914,1
5915,1
5916,1
5917,1
5918,1
5919,0
5920,0
5921,0
5922,0
5923,1
5924,0
5925,1
5927,1
5928,1
5930,1
5931,1
5932,1
5933,1
5934,0
5935,1
5936,1
5937,0
5938,0
5939,1
5940,1
5941,1
5942,1
5943,0
5944,1
5945,1
